year,acs_occ_code,employment_weight,employment_n,wage_weight,wage_n,weighted_log_wage,weighted_real_wage,mean_log_real_wage_2024,mean_real_wage_2024,acs_occ_title,soc_major,llm_exposure_main,complementarity_theta,complementarity_no_jobzone,m_index,m_no_jobzone,llm_exposure_model_robustness,m_index_oews_weighted,m_model_rated,llm_exposure_main_z,complementarity_theta_z,complementarity_no_jobzone_z,m_index_z,m_no_jobzone_z,m_model_rated_z,m_index_oews_weighted_z,ec_interaction,post,log_employment,employment_share,log_employment_share,balanced_5year,baseline_employment_weight,baseline_wage_weight,llm_exposure_main_z_post,complementarity_theta_z_post,ec_interaction_post,m_index_z_post,m_no_jobzone_z_post,m_model_rated_z_post,m_index_oews_weighted_z_post
2022,4400,90117,835,85563.0,795.0,899143.240201969,4573394324.123507,10.5085520634149,53450.60743690037,Gambling services workers,39.0,0.1897089397089396,0.4951736111111111,0.5142083333333334,0.0936323342573342,0.0971820859320859,0.2021829521829521,0.0785711599193692,0.1001156625375375,-0.5048797930537171,-1.3480875319049936,-1.0676875406863409,-0.6700833721803232,-0.6384489667903509,-0.7802187488081346,-0.8108264434706778,0.6806221541264894,0,11.408864105044023,0.0006210209310660978,-7.384145771178363,True,90117,85563.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2022,4420,40530,378,40466.0,377.0,353761.805437809,523591672.99128944,8.74219852315052,12939.051870491016,"Ushers, lobby attendants, and ticket takers",39.0,0.1999999999999999,0.4545138888888889,0.4654166666666667,0.0909027777777777,0.0930833333333333,0.1428571428571428,0.0909027777777777,0.06493055555555552,-0.45418972307039573,-1.8618919382871626,-1.661403017574098,-0.6926317455250726,-0.6744888383452231,-1.0555818867122222,-0.7090621635571204,0.8456521838376487,0,10.609797719622355,0.00027930333162565267,-8.183212156600032,True,40530,40466.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2022,4435,228449,2243,223314.0,2194.0,2038259.6475018437,4093140581.47786,9.127325861799276,18329.08183758233,Other entertainment attendants and related workers,39.0,0.2056036481439707,0.5142881944444444,0.5471458333333333,0.1098649182234531,0.1190434561704723,0.1804404153194475,0.1936782486451549,0.09279837539944431,-0.426588163216885,-1.1065424202795588,-0.6668915676037012,-0.5359889263026136,-0.4462243920149097,-0.8374847718536913,0.1390724369214298,0.4720378985886234,0,12.339068269656384,0.0015743046337663145,-6.453941606566002,True,228449,223314.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
2022,4461,16316,141,16142.0,139.0,161971.61959032022,552642562.989824,10.03417293955645,34236.31290978962,"Embalmers, crematory operators and funeral attendants",39.0,0.1327777777777777,0.6845138888888889,0.7214166666666668,0.0872601851851851,0.0929788888888889,0.0864814814814814,0.1317844775711159,0.059197775205761256,-0.7853022666281154,1.0445473340232472,1.453701926916406,-0.7227225453805647,-0.6754072066223281,-1.1004473574024956,-0.37169388075110293,-0.8202853890088112,0,9.699901500437448,0.00011243802513703798,-9.093108375784936,True,16316,16142.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,4465,34992,372,33685.0,357.0,368480.48544015136,2293835291.6244698,10.939008028503826,68096.63920512008,"Morticians, undertakers, and funeral arrangers",39.0,0.0930232558139534,0.7257638888888889,0.7509166666666667,0.0675129198966407,0.0698527131782945,0.1627906976744186,0.0675129198966407,0.11814760981912144,-0.9811187756665748,1.5658108991658752,1.812669098254177,-0.8858511392011459,-0.8787530739525209,-0.639098427971232,-0.9020824202569615,-1.5362464723150022,0,10.462874742916549,0.0002411394567047826,-8.330135133305836,True,34992,33685.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,4500,122179,914,73689.0,533.0,740673.8111537251,2572880121.9873705,10.05134838515552,34915.38929809565,Barbers,39.0,0.0735294117647058,0.581388888888889,0.5776666666666668,0.0427491830065359,0.0424754901960783,0.1617647058823529,0.0427491830065359,0.09404820261437907,-1.0771384559670294,-0.25861157883332136,-0.2955025096871482,-1.0904198993610201,-1.1194779228024976,-0.8277034645545945,-1.1064403464857546,0.27856047671971945,0,11.71324246152466,0.0008419689552107234,-7.079767414697726,True,122179,73689.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2022,4510,723823,6493,457294.0,3983.0,4614158.95621353,15998341719.688292,10.090136665282138,34984.805660446655,"Hairdressers, hairstylists, and cosmetologists",39.0,0.0526315789473684,0.6246527777777778,0.6295833333333334,0.032876461988304,0.0331359649122806,0.0789473684210526,0.032876461988304,0.049314692982456124,-1.1800736811090677,0.2881008809038118,0.3362391506050331,-1.1719766654931565,-1.2015993203501292,-1.1777936202564647,-1.187913058075074,-0.3399802670589263,0,13.492302166340814,0.004988062556310752,-5.300707709881571,True,723823,457294.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,4521,268373,2390,200892.0,1764.0,2005975.0331394386,6024641401.778785,9.985340546858206,29989.454043858317,Manicurists and pedicurists,39.0,0.0555555555555555,0.4929166666666666,0.5115,0.0273842592592592,0.0284166666666666,0.0833333333333333,0.0273842592592592,0.04107638888888887,-1.1656712216241736,-1.376607844812629,-1.1006435663035103,-1.2173467607987773,-1.2430955801275125,-1.2422676395446388,-1.2332363937701887,1.604672148160158,0,12.500133082894347,0.0018494318534017097,-6.292876793328037,True,268373,200892.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2022,4522,101415,839,79460.0,629.0,804947.7384692401,2915837263.3901615,10.130225754709793,36695.661507553,Skincare specialists,39.0,0.106060606060606,0.5595833333333333,0.5515,0.0593497474747474,0.0584924242424242,0.1969696969696969,0.0593497474747474,0.11022095959595955,-0.9169014668850904,-0.5341616789255532,-0.613908418726869,-0.9532856329824648,-0.9786428194813445,-0.7011334042933373,-0.9694474142798458,0.48977362696064247,0,11.526976288192888,0.0006988785437161502,-7.266033588029497,True,101415,79460.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2022,4525,27739,225,19693.0,157.0,198069.6753087314,704636203.8264692,10.057872102205424,35781.04929804851,Other personal appearance workers,39.0,0.1576655052264808,0.5764236111111112,0.5917083333333333,0.0959695000967866,0.0976721109175377,0.2421602787456445,0.0570391765100066,0.13958690234223767,-0.6627142523302605,-0.3213562672301192,-0.12463819225660008,-0.6507764670800741,-0.6341402320939127,-0.471311788395797,-0.9885149521419352,0.21296737836905183,0,10.230594644192365,0.00019115704702600493,-8.56241523203002,True,27739,19693.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2022,4530,87101,699,87092.0,698.0,890831.6267046711,3306016178.0761266,10.228627505450225,37960.044298857836,"Baggage porters, bellhops, and concierges",39.0,0.4888888888888889,0.6279861111111111,0.6535833333333334,0.3066635802469135,0.3148851851851851,0.3074074074074074,0.3384038871827702,0.19304758230452676,0.9687732740371608,0.3302231891981652,0.628280239151018,1.0897292950595365,1.2757899498417786,-0.05292168384273505,1.333392643719582,0.3199114001624993,0,11.374823643830945,0.0006002368489495676,-7.418186232391441,True,87101,87092.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2022,4540,59360,652,55088.0,606.0,513499.25853408413,1252533588.058768,9.321435857792698,22736.958830575953,Tour and travel guides,39.0,0.3730769230769231,0.6471180555555556,0.6765416666666667,0.241424813034188,0.2524020833333333,0.3246153846153846,0.241424813034188,0.2100644764957265,0.39832509028546315,0.5719876878459664,0.9076459332288606,0.5508036158580792,0.7263830483917936,0.08025470195794404,0.5330916807210704,0.2278370474034179,0,10.991375877841262,0.00040906601937574003,-7.801633998381123,True,59360,55088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4600,845878,7663,624811.0,5539.0,5872214.198017452,13780683803.22152,9.398384788387931,22055.76374811186,Childcare workers,39.0,0.3404484029484029,0.6033333333333333,0.6439999999999999,0.2054038697788697,0.2192487714987714,0.1414312039312039,0.2054038697788697,0.08533015970515968,0.23760870907801324,0.018693617437839406,0.5116666100441124,0.25324110603856603,0.4348696985741267,-0.8959319810429621,0.2358358466307279,0.004441766307403259,0,13.648130420151556,0.0058291769935564725,-5.144879456070829,True,845878,624811.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2022,4621,254304,2306,199828.0,1819.0,1939329.4905184004,5957751976.474898,9.704993747214607,29814.40026660377,Exercise trainers and group fitness instructors,39.0,0.2352941176470588,0.6243055555555557,0.6291666666666668,0.1468954248366013,0.1480392156862745,0.0147058823529411,0.1468954248366013,0.009180964052287535,-0.28034356505273017,0.283713140456484,0.331168992817777,-0.2300865958279782,-0.19126793309042872,-1.4918853051179772,-0.24699372502617317,-0.07953715324787669,0,12.446285680739907,0.0017524785207433994,-6.346724195482479,True,254304,199828.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,4622,172446,1632,171394.0,1622.0,1625424.3344122174,4593987407.164991,9.483554467555559,26803.665280960777,Recreation workers,39.0,0.25,0.6752777777777779,0.6503333333333333,0.1688194444444444,0.1625833333333333,0.238095238095238,0.1688194444444444,0.16078042328042325,-0.20790766587870282,0.9278334381243101,0.5887330084104149,-0.04897622751804189,-0.06338313905858761,-0.3054485886117721,-0.06607001381324658,-0.19290368444463715,0,12.057839422966953,0.0011883726209108636,-6.735170453255432,True,172446,171394.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,4640,89159,1309,88973.0,1306.0,815173.6935838357,1586738421.9828868,9.162034477693634,17833.931889257266,Residential advisors,39.0,0.28,0.6702777777777779,0.6843333333333333,0.1876777777777778,0.1916133333333333,0.24,0.1876777777777778,0.16086666666666669,-0.060138431563687235,0.8646499756827793,1.0024578838505602,0.10680905988836603,0.1918743926002761,-0.30477363686381725,0.08955471718893418,-0.05199869338914266,0,11.398176571645072,0.0006144190906590567,-7.394833304577312,True,89159,88973.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2022,4700,2786172,25591,2599619.0,23829.0,28021157.86031219,176605346771.41138,10.778947938260256,67935.08847696966,First-line supervisors of retail sales workers,41.0,0.4054054054054054,0.5890277777777777,0.6268333333333332,0.238795045045045,0.2541216216216215,0.4864864864864865,0.238795045045045,0.28655405405405404,0.557563592960341,-0.16208128899209573,0.30277610920913733,0.5290795772190614,0.7415027555589087,0.6788718982678789,0.511390031446204,-0.09037062584207625,0,14.84017916867394,0.019200274416040167,-3.952830707548446,True,2786172,2599619.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,4710,1055284,9977,994043.0,9432.0,11069380.520884588,93041405886.55905,11.135715980983306,93598.974980518,First-line supervisors of non-retail sales workers,41.0,0.4444444444444444,0.7077083333333333,0.6892499999999999,0.314537037037037,0.3063333333333333,0.537037037037037,0.314537037037037,0.380065586419753,0.7498558898667675,1.3376483959047918,1.0622857457401877,1.1547705003055633,1.200594476372403,1.410705085406537,1.1364361010523751,1.0030435282400418,0,13.869320482978813,0.00727225109822959,-4.923689393243573,True,1055284,994043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4720,2894850,25791,2862876.0,25487.0,26648991.03361635,55344657008.25179,9.308468488895903,19331.83868538204,Cashiers,41.0,0.3349944629014396,0.4828472222222222,0.4994166666666666,0.161333710163652,0.1668008951642672,0.2356035437430785,0.1680719390807202,0.11376051664205727,0.21074455758668764,-1.5038523177851557,-1.247678142133954,-0.11081452710520455,-0.02629859126035056,-0.6734323790981287,-0.07223865656104678,-0.3169286913873474,0,14.878443854175366,0.01994920428217421,-3.914566022047019,True,2894850,2862876.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2022,4740,58828,507,57507.0,494.0,584188.3363892871,2308059231.1010876,10.158560460279395,40135.27450747018,Counter and rental clerks,41.0,0.6774193548387096,0.5511805555555557,0.5814166666666667,0.373380376344086,0.3938629032258064,0.532258064516129,0.373380376344086,0.29337029569892475,1.8974066939857643,-0.6403449977509017,-0.24987108960183907,1.6408647040652475,1.9702321600759745,0.7322166753352126,1.6220293233729859,-1.21499488519286,0,10.982373211020205,0.0004053998616549197,-7.810636665202181,True,58828,57507.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,4750,108764,1060,106820.0,1046.0,1125717.2980407735,5178081989.045864,10.538450646328155,48474.8360704537,Parts salespersons,41.0,0.3428571428571428,0.5781944444444445,0.6138333333333335,0.1982380952380952,0.2104571428571428,0.3428571428571428,0.1982380952380952,0.1982380952380952,0.24947329747729713,-0.2989787909487444,0.14458718624673159,0.19404593610534085,0.3575658947049057,-0.012300067161248705,0.17670168479262083,-0.07458722485375874,0,11.596935676297393,0.0007495225156904143,-7.196074199924991,True,108764,106820.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2022,4760,2806357,25354,2698757.0,24315.0,27060657.14128511,115339125472.27925,10.027081779235814,42737.869868342816,Retail salespersons,41.0,0.3552631578947368,0.5515972222222223,0.5819166666666667,0.1959621710526315,0.2067335526315789,0.3421052631578947,0.1959621710526315,0.18870431286549708,0.3105808755774914,-0.6350797092141081,-0.24378690025713037,0.1752449372534986,0.3248247837890768,-0.08691266480256532,0.1579200627434394,-0.19724361214921632,0,14.84739775892175,0.019339374779940088,-3.9456121173006355,True,2806357,2698757.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2022,4800,105457,971,101986.0,935.0,1135839.7577901527,10832755579.937593,11.137212536918328,106218.06502792142,Advertising sales agents,41.0,0.6923076923076923,0.6267361111111112,0.5920833333333334,0.4338942307692308,0.4099038461538462,0.5384615384615384,0.4338942307692307,0.3374732905982906,1.9707413015862685,0.31442732358778286,-0.12007505024806756,2.140758731658213,2.111278370799093,1.0773723422677128,2.121408147066397,0.619654912941674,0,11.566058565875368,0.0007267330728656909,-7.226951310347018,True,105457,101986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4810,556774,5215,506182.0,4721.0,5542015.178720567,44160597018.20022,10.948661111459055,87242.52742728943,Insurance sales agents,41.0,0.5303030303030303,0.5922916666666667,0.5507500000000001,0.3140940656565656,0.292064393939394,0.5757575757575758,0.3140940656565656,0.34101641414141415,1.172764472923209,-0.12083652878720683,-0.6230347027439299,1.1511111936956004,1.0751292938341022,1.1051012793238362,1.1327805658198065,-0.14171278799299877,0,13.229914691509784,0.0038368821406992637,-5.563095184712601,True,556774,506182.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,4820,231248,2117,213208.0,1972.0,2496657.431026981,45744381474.82202,11.709961310208723,214552.8379555271,"Securities, commodities, and financial services sales agents",41.0,0.5192307692307693,0.5931944444444445,0.5518333333333334,0.3080048076923077,0.2865288461538462,0.6057692307692308,0.3080048076923077,0.35933894230769237,1.1182264882304105,-0.10942840362415229,-0.6098522924970626,1.1008089328708366,1.0264558434683215,1.2484957232510945,1.082530147824728,-0.12236573949729575,0,12.351246006688623,0.0015935933094440892,-6.441763869533762,True,231248,213208.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,4830,55422,504,47766.0,436.0,497081.39923690824,2313490855.270204,10.406594632937827,48433.8411269565,Travel agents,41.0,0.5625,0.5115277777777778,0.4938333333333334,0.287734375,0.27778125,0.5625,0.287734375,0.287734375,1.3313551915693747,-1.1414249568358197,-1.3156182564831922,0.9333585475686681,0.9495392123219433,0.6881092406348079,0.9152523412827118,-1.519642042070218,0,10.922731905820665,0.00038192818271297617,-7.87027797040172,True,55422,47766.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,4850,1134622,10879,1098878.0,10547.0,12316906.337154355,116125766530.61015,11.208620372010683,105676.66886643482,"Sales representatives, wholesale and manufacturing",41.0,0.640222904741961,0.6357986111111111,0.6129583333333333,0.4063837821094513,0.3909603663502257,0.5595013727953837,0.4296597074909359,0.35573019573806497,1.7141903289846567,0.42894734926305683,0.13393985489349036,1.9134998813987545,1.9447104791111254,1.2202532120141076,2.0864635666276645,0.7352973977503359,0,13.941810113780043,0.007818990987805608,-4.8511997624423415,True,1134622,1098878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4900,28565,249,23666.0,207.0,229750.47932609,1067405108.1084095,9.70804019800938,45102.894790349426,"Models, demonstrators, and product promoters",41.0,0.3987179487179487,0.4784722222222223,0.4941666666666667,0.1907078881766382,0.1969520299145299,0.1807692307692307,0.2091980996523522,0.08649305555555555,0.5246235811529976,-1.5591378474214939,-1.3115621302533873,0.13184025490522558,0.23881695242087056,-0.8868310096977668,0.2671469913105944,-0.8179604810254401,0,10.259937471158564,0.00019684923927675225,-8.533072405063823,True,28565,23666.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2022,4920,841892,7921,595765.0,5537.0,6558175.518447892,63877056366.80556,11.007990597715361,107218.54484034066,Real estate brokers and sales agents,41.0,0.4162946428571428,0.6663888888888889,0.6596666666666666,0.2775226314484127,0.2746343005952381,0.46875,0.2708120334034206,0.3123697916666667,0.6112000689775953,0.8155072826726993,0.7023045428449641,0.8490011774880025,0.9218684394209838,0.8809091556778935,0.7756040058574528,0.49843810742128514,0,13.64340701896442,0.005801708375745966,-5.149602857257967,True,841892,595765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4930,51151,525,50881.0,520.0,593140.2111978765,7875614238.533308,11.657400821483,154784.97353694518,Sales engineers,41.0,0.5340909090909091,0.6186805555555555,0.5824166666666666,0.3304316603535353,0.3110634469696969,0.5113636363636364,0.3304316603535353,0.31637073863636356,1.1914222045286402,0.21263174520975933,-0.23770271091242437,1.2860731142645878,1.2421858346667227,0.9122210773022262,1.26760339109273,0.2533341826305836,0,10.842537321530799,0.0003524955518377439,-7.950472554691587,True,51151,50881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4940,21491,189,20829.0,182.0,209564.5883793477,866522850.0840557,10.061192970346521,41601.74996802802,Telemarketers,41.0,0.5277777777777778,0.4497222222222223,0.4596666666666666,0.2373533950617284,0.2426018518518518,0.8055555555555555,0.2373533950617284,0.36227623456790126,1.160325985186255,-1.922442756460295,-1.731371195038241,0.5171703669500156,0.6402107129578128,1.2714833473650897,0.49949309512169954,-2.230660285353972,0,9.975389521825207,0.0001481003676281002,-8.81762035439718,True,21491,20829.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,4950,69927,617,46670.0,404.0,464488.72307168314,1864309934.1633909,9.952618878759013,39946.645257411416,"Door-to-door sales workers, news and street vendors, and related workers",41.0,0.5217391304347826,0.4915277777777777,0.5498333333333333,0.2564492753623188,0.2868695652173912,0.2608695652173913,0.2564492753623188,0.12822463768115938,1.130581775380495,-1.394158806601944,-0.6341890498758961,0.6749179869715357,1.0294517479516014,-0.5602343217953245,0.6570781363075175,-1.576210538730378,0,11.15520711973478,0.00048188611079662014,-7.637802756487606,True,69927,46670.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2022,500,48328,424,41891.0,378.0,462153.5704255059,4425710736.406464,11.032287852414742,105648.24750916578,"Agents and business managers of artists, performers, and athletes",13.0,0.3695652173913043,0.5815972222222222,0.5379166666666666,0.2149381038647342,0.1987952898550724,0.5434782608695652,0.2149381038647342,0.31608544685990336,0.3810276882753441,-0.25597893456492526,-0.7791955625914373,0.3320016927252491,0.2550245301896801,0.9099883474479575,0.3145152605904881,-0.09753506168445905,0,10.785766381818577,0.00033304148558609776,-8.007243494403808,True,48328,41891.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,5000,1029252,9936,1018581.0,9829.0,11119321.486760596,68693690514.32287,10.916482328612645,67440.57715029326,First-line supervisors of office and administrative support workers,43.0,0.53125,0.5873611111111111,0.5848333333333333,0.3120355902777778,0.3106927083333333,0.4895833333333333,0.3120355902777778,0.28756221064814813,1.177428905824567,-0.1831424431392717,-0.20829579574633483,1.1341065001823805,1.2389259714490601,0.6867618604439384,1.115793397789839,-0.21563720643551065,0,13.84434288279276,0.007092857455770202,-4.948666993429625,True,1029252,1018581.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,5010,11974,123,11724.0,119.0,123067.62843044843,775570140.2014778,10.497068272812045,66152.34904482069,"Switchboard operators, including answering service",43.0,0.4838709677419355,0.495625,0.51475,0.2398185483870967,0.2490725806451613,0.6290322580645161,0.2398185483870967,0.3117641129032258,0.9440567951792134,-1.3423834693234662,-1.0610963355629073,0.5375345535674277,0.6971071049596772,0.8761690363726331,0.5198362938741294,-1.2672862359510655,0,9.390492911485298,8.251611381410227e-05,-9.402516964737087,True,11974,11724.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,5020,21693,197,21628.0,196.0,221985.0528824916,836550093.0126382,10.263780880455503,38679.03148754569,Telephone operators,43.0,0.5526315789473684,0.3795138888888889,0.3754166666666667,0.2097313596491228,0.2074671052631579,0.894736842105263,0.2097313596491228,0.3395650584795321,1.2827468908078563,-2.8096438749101225,-2.7565570996215407,0.28898971866882817,0.33127482974425154,1.0937427846779237,0.2715476158029486,-3.604061944818297,0,9.984744906843062,0.00014949240495818614,-8.808264969379323,True,21693,21628.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,51,643098,6175,625708.0,6020.0,7102777.230444248,74139241340.50427,11.351584493796224,118488.56230143177,Marketing managers,11.0,0.578125,0.6475,0.617,0.3743359375,0.356703125,0.5,0.3743359375,0.32375,1.4083183344417787,0.5768142023380272,0.1831203854298808,1.6487584222786877,1.643490400967806,0.9699721185466336,1.6299149061133438,0.8123380167190535,0,13.374052402181873,0.004431764469819738,-5.418957474040512,True,643098,625708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,510,10687,121,10219.0,114.0,112015.63463127127,757887484.2611066,10.961506471403393,74164.54489295495,"Buyers and purchasing agents, farm products",13.0,0.3394736842105263,0.6263425925925926,0.6049444444444444,0.2126268274853801,0.2053627192982456,0.4893762183235867,0.2126268274853801,0.3065171693379539,0.23280759435906256,0.3094545510808102,0.03642382011858708,0.31290865578137,0.3127712001520686,0.8351057863652136,0.2954419014313891,0.07204336960058708,0,9.276783328524896,7.36470442902381e-05,-9.516226547697489,True,10687,10219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5100,117434,1031,115820.0,1018.0,1225709.3327346172,5540474053.320432,10.582881477591238,47836.93708617192,Bill and account collectors,43.0,0.4285714285714285,0.441111111111111,0.4493333333333333,0.189047619047619,0.1925714285714285,0.6964285714285714,0.189047619047619,0.3072023809523809,0.6716711098059126,-2.0312587195540446,-1.8571111081622065,0.1181250713381248,0.20029881649177775,0.8404683399130416,0.10085906606041734,-1.364337798465802,0,11.673631752624953,0.0008092698605015272,-7.119378123597433,True,117434,115820.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,5110,434186,4127,424551.0,4037.0,4475537.986424578,19531761480.703724,10.541814732327985,46005.68949479267,Billing and posting clerks,43.0,0.4166666666666666,0.4635416666666666,0.43625,0.193142361111111,0.1817708333333333,0.7738095238095237,0.193142361111111,0.3586929563492062,0.6130325247602715,-1.7478106866566223,-2.0163140626820653,0.15195099635179907,0.10533039482720111,1.2434401546930165,0.13465012918834957,-1.071464798044093,0,12.981228292700608,0.0029920946544588116,-5.811781583521776,True,434186,424551.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,5120,1052335,10827,1004191.0,10314.0,10625444.976282457,49966025951.206474,10.581099587909527,49757.4923009731,"Bookkeeping, accounting, and auditing clerks",43.0,0.313953488372093,0.5127083333333333,0.4952499999999999,0.1609665697674418,0.155485465116279,0.8023255813953488,0.1609665697674418,0.41135901162790695,0.10710426773857819,-1.1265066393149032,-1.2983797200065212,-0.1138474076430096,-0.12579389762300994,1.6556114250546408,-0.13087433599808246,-0.12065366870646933,0,13.866522062652836,0.007251928731465118,-4.9264878135695485,True,1052335,1004191.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2022,5140,141376,1438,140610.0,1428.0,1509789.9984338968,7759101039.618199,10.737429759148686,55181.71566473365,Payroll and timekeeping clerks,43.0,0.4864864864864865,0.47125,0.4454999999999999,0.2292567567567567,0.2167297297297297,0.8378378378378379,0.2292567567567568,0.3948310810810811,0.9569399019198425,-1.650402848725928,-1.9037565598049688,0.4502854994980098,0.4127200470374006,1.5262617311410935,0.4326771609688147,-1.579336340188018,0,11.85917828677979,0.0009742607404862639,-6.933831589442596,True,141376,140610.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,5150,36086,363,36086.0,363.0,396761.9112348623,2712563752.7426834,10.994898609844878,75169.42173537337,Procurement clerks,43.0,0.4571428571428571,0.495,0.514,0.2262857142857142,0.2349714285714285,0.6142857142857142,0.2262857142857142,0.30407142857142855,0.8124037139154511,-1.3502814021286575,-1.0702226195799696,0.4257422539700559,0.573117257495423,0.8159651069773336,0.4081592103535929,-1.096973625920284,0,10.493660257468244,0.0002486785103637627,-8.29934961875414,True,36086,36086.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,5160,234738,2216,233587.0,2205.0,2387650.844878346,8038499214.745795,10.221676912149846,34413.29874841406,Tellers,43.0,0.3333333333333333,0.5684722222222223,0.6021666666666666,0.1894907407407407,0.2007222222222222,0.5416666666666666,0.1894907407407407,0.3079224537037037,0.20256242944078445,-0.4218355234739425,0.0026227682035426846,0.12178561965375789,0.27196783021421433,0.8461037211675313,0.10451584171892186,-0.08544802845930685,0,12.366225277553067,0.0016176438553945833,-6.426784598669319,True,234738,233587.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,5165,124482,1177,123981.0,1168.0,1360155.4372029798,10633912760.36998,10.97067645206104,85770.50322525209,Other financial clerks,43.0,0.4193548387096774,0.5035416666666667,0.52425,0.2111626344086021,0.2198467741935483,0.4193548387096774,0.2111626344086021,0.21116263440860214,0.6262734955770294,-1.2423429871243759,-0.9454967380134556,0.3008132210866641,0.4401278691491906,0.08884902594162544,0.28335893260900324,-0.7780464852519913,0,11.731916406121195,0.0008578395590284851,-7.0610934701011905,True,124482,123981.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,52,579689,5639,573488.0,5572.0,6644024.331086694,84107828488.07123,11.58528919713524,146660.13672138078,Sales managers,11.0,0.4833333333333333,0.5975,0.557,0.2887916666666666,0.2692166666666666,0.45,0.2887916666666666,0.26887500000000003,0.9414086010158615,-0.055020422077278586,-0.54698233593508,0.9420926431672926,0.8742317923648878,0.5405133648692667,0.9239774352932734,-0.051796698575073054,0,13.270247031815723,0.003994795682377078,-5.522762844406663,True,579689,573488.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2022,520,217275,1970,209942.0,1914.0,2223358.07896406,12403570975.424555,10.590344375894581,59080.94128580539,"Wholesale and retail buyers, except farm products",13.0,0.3394736842105263,0.6263425925925926,0.6049444444444444,0.2126268274853801,0.2053627192982456,0.4893762183235867,0.2126268274853801,0.3065171693379539,0.23280759435906256,0.3094545510808102,0.03642382011858708,0.31290865578137,0.3127712001520686,0.8351057863652136,0.2954419014313891,0.07204336960058708,0,12.288919111305662,0.0014973015390812654,-6.504090764916724,True,217275,209942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5220,83089,836,81532.0,821.0,865922.6993065141,3994823403.4108825,10.62064832589062,48996.9999927744,"Court, municipal, and license clerks",43.0,0.5909090909090908,0.5084027777777778,0.5300833333333332,0.3004198232323232,0.3132310606060605,0.7,0.3004198232323232,0.35588194444444443,1.4712881786101086,-1.180914620861777,-0.8745145289918632,1.0381507454697678,1.2612454180772728,1.2214408167578685,1.019936537595432,-1.7374657216217708,0,11.327667601443988,0.0005725890580173663,-7.465342274778397,True,83089,81532.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
